DATE	WELL	QOIL	QWAT	QGAS	BHP
2013-08-11	WELL2	6203.659619	32.3662636	2355.912746	2162.027618
2013-09-10	WELL2	6303.361874	49.72025361	2318.655439	2162.027618
2013-10-10	WELL2	6227.459402	49.72025361	2172.335243	2162.027618
2013-11-09	WELL2	6646.726494	16.30928605	2366.710502	2162.027618
2013-12-09	WELL2	6266.063151	16.30928605	2383.610467	2021.817209
2014-01-08	WELL2	6819.354293	11.97888054	2308.369572	2021.817209
2014-02-07	WELL2	6276.165737	56.96522181	2250.40795	2021.817209
2014-03-09	WELL2	6227.690138	56.96522181	2201.972732	2021.817209
2014-04-08	WELL2	6523.861887	27.60198723	2243.984118	2021.817209
2014-05-08	WELL2	6504.724591	27.60198723	2326.85627	2021.817209
2014-06-07	WELL2	6293.494098	43.72568591	2213.354527	2115.730732
2014-07-07	WELL2	6340.993268	13.64571852	2164.051062	2115.730732
2014-08-06	WELL2	6649.909202	13.64571852	2225.244368	2115.730732
2014-09-05	WELL2	6420.717651	13.64571852	2238.497268	2115.730732
2014-10-05	WELL2	6650.850709	13.64571852	2352.798946	2115.730732
2014-11-04	WELL2	6317.422783	13.64571852	2233.227754	2115.730732
2014-12-04	WELL2	6555.055272	13.64571852	2305.455275	2115.730732
2015-01-03	WELL2	6478.85141	35.89708924	2356.904493	1956.573009
2015-02-02	WELL2	6555.95737	77.63251259	2219.218939	1956.573009
2015-03-04	WELL2	6718.144377	102.0719259	2158.053606	1956.573009
2015-04-03	WELL2	6255.321837	79.29821791	2245.358976	1956.573009
2015-05-03	WELL2	6231.40586	171.0651544	2321.370139	1956.573009
2015-06-02	WELL2	6683.638187	216.5816735	2262.296418	1956.573009
2015-07-02	WELL2	6132.992972	219.7276045	2324.81891	1956.573009
2015-08-01	WELL2	6287.671501	173.5949283	2104.592827	2095.78276
2015-08-31	WELL2	6237.301108	125.0935679	2320.131271	2095.78276
2015-09-30	WELL2	6036.247772	198.9010399	2187.55657	2095.78276
2015-10-30	WELL2	6469.169989	271.0645613	2147.256717	2095.78276
2015-11-29	WELL2	6432.62789	254.2348305	2271.275403	2095.78276
2015-12-29	WELL2	6083.295441	296.2125287	2279.644632	2095.78276
2016-01-28	WELL2	6250.406489	301.8917343	2114.149547	1986.51374
2016-02-27	WELL2	6063.817761	339.431194	2244.068094	1986.51374
2016-03-28	WELL2	6252.799321	455.1565443	2012.640606	1986.51374
2016-04-27	WELL2	5860.553741	541.4055002	2136.723113	1986.51374
2016-05-27	WELL2	6070.114768	687.9794665	2134.441729	1986.51374
2016-06-26	WELL2	5765.438578	847.5574257	1925.147446	1986.51374
2016-07-26	WELL2	5390.285256	979.0936462	1825.189482	1986.51374
2016-08-25	WELL2	5703.731473	1030.887747	1877.323658	1922.713501
2016-09-24	WELL2	5487.661424	1140.475145	1986.51037	1922.713501
2016-10-24	WELL2	5270.473424	1098.687532	1795.955965	1922.713501
2016-11-23	WELL2	5163.92046	1247.616314	1790.726211	1922.713501
2016-12-23	WELL2	5526.682933	1267.470102	1768.941871	1922.713501
2017-01-22	WELL2	5377.475325	1309.225042	1854.53154	1922.713501
2017-02-21	WELL2	5139.763097	1385.8646	1744.848169	1860.18295
2017-03-23	WELL2	5416.076592	1329.066403	1877.277271	1860.18295
2017-04-22	WELL2	5100.307492	1386.416506	1859.554349	1860.18295
2017-05-22	WELL2	4979.581672	1483.911178	1785.47587	1860.18295
2017-06-21	WELL2	4843.508291	1468.883622	1798.49841	1860.18295
2017-07-21	WELL2	5302.787067	1429.260933	1817.695078	1860.18295
2017-08-20	WELL2	5218.450073	1526.595828	1662.429467	1860.18295
2017-09-19	WELL2	4840.238346	1486.56857	1631.622103	1779.917561
2017-10-19	WELL2	4881.836506	1534.660679	1792.549406	1779.917561
2017-11-18	WELL2	4705.723527	1677.028204	1772.142192	1779.917561
2017-12-18	WELL2	4588.940148	1562.489152	1652.822193	1779.917561
2018-01-17	WELL2	4566.222483	1707.508839	1779.829159	1779.917561
2018-02-16	WELL2	5118.791513	1648.007414	1653.535532	1779.917561
2018-03-18	WELL2	4786.120228	1704.660161	1807.779525	1947.54497
2018-04-17	WELL2	4611.870679	1656.542573	1587.404959	1947.54497
2018-05-17	WELL2	4830.912756	1682.877051	1750.009888	1947.54497
2018-06-16	WELL2	4546.292406	1638.277435	1747.39144	1947.54497
2018-07-16	WELL2	4672.864626	1588.730318	1744.941625	1947.54497
2018-08-15	WELL2	4827.720776	1635.947815	1603.788959	1947.54497
2018-09-14	WELL2	4608.794647	1567.804445	1709.244294	1953.442912
2018-10-14	WELL2	4625.887672	1602.470518	1716.653097	1953.442912
2018-11-13	WELL2	4909.713795	1698.218811	1694.031146	1953.442912
2018-12-13	WELL2	5090.315668	1646.589763	1640.125554	1953.442912
2011-02-01	WELL2A				
2011-03-04	WELL2A				
2011-04-04	WELL2A				
2011-05-05	WELL2A				
2011-06-05	WELL2A				
2011-07-06	WELL2A				
2011-08-06	WELL2A				
2011-09-06	WELL2A				
2011-10-07	WELL2A				
2011-11-07	WELL2A				
2011-12-08	WELL2A	6665.432892		2178.359365	2348.042106
2012-01-08	WELL2A	6818.169559	7.076305644	2176.776861	2348.042106
2012-02-08	WELL2A	6372.740506	7.076305644	2314.02972	2348.042106
2012-03-10	WELL2A	6717.549615	7.076305644	2369.535842	2348.042106
2012-04-10	WELL2A	6194.999314	5.303967729	2298.89434	2348.042106
2012-05-11	WELL2A	6235.75422	1.171906601	2388.645826	2348.042106
2012-06-11	WELL2A	6555.466702	1.171906601	2373.283905	2346.208439
2012-07-12	WELL2A	6791.912583	0.013791899	2228.256362	2346.208439
2012-08-12	WELL2A	6762.55632	0.013791899	2269.809973	2346.208439
2012-09-12	WELL2A	6486.964143	0.013791899	2256.957195	2346.208439
2012-10-13	WELL2A	6483.216006	0.013791899	2229.422537	2346.208439
2012-11-13	WELL2A	6808.287854	0.013791899	2262.41871	2346.208439
2012-12-14	WELL2A	6761.091967	0.013791899	2298.305555	2305.627279
2013-01-13	WELL2A	6674.933944	0.013791899	2256.527519	2305.627279
2013-02-12	WELL2A	6634.908344	2.165619874	2261.741628	2305.627279
2013-03-14	WELL2A	6487.316919	2.165619874	2324.13127	2305.627279
2013-04-13	WELL2A	6499.739051	2.165619874	2347.895049	2305.627279
2013-05-13	WELL2A	6252.025698	2.165619874	2342.389407	2305.627279
2013-06-12	WELL2A	6721.357813	2.165619874	2300.949317	2106.225275
2013-07-12	WELL2A	6597.988626	2.165619874	2259.428054	2106.225275
2013-08-11	WELL2A	6348.349787	2.165619874	2378.017205	2106.225275
2013-09-10	WELL2A	6660.157554	2.165619874	2302.825149	2106.225275
2013-10-10	WELL2A	6484.816009	2.165619874	2179.82354	2106.225275
2013-11-09	WELL2A	6430.496052	2.185309282	2310.219284	2106.225275
2013-12-09	WELL2A	6545.065295	2.185309282	2256.759961	2060.310469
2014-01-08	WELL2A	6219.323596	2.185309282	2372.428474	2060.310469
2014-02-07	WELL2A	6433.34789	1.037179221	2230.106608	2060.310469
2014-03-09	WELL2A	6571.920658	1.037179221	2226.62876	2060.310469
2014-04-08	WELL2A	6522.282198	7.417498242	2263.210129	2060.310469
2014-05-08	WELL2A	6550.174799	9.611410291	2182.455983	2060.310469
2014-06-07	WELL2A	6490.049876	9.611410291	2345.402908	2016.440126
2014-07-07	WELL2A	6689.941056	2.664436598	2183.787761	2016.440126
2014-08-06	WELL2A	6595.031315	1.387555286	2270.274887	2016.440126
2014-09-05	WELL2A	6332.116918	1.387555286	2249.001085	2016.440126
2014-10-05	WELL2A	6777.529437	2.778834611	2258.58625	2016.440126
2014-11-04	WELL2A	6598.284415	2.778834611	2358.152925	2016.440126
2014-12-04	WELL2A	6284.783404	2.778834611	2216.25958	2016.440126
2015-01-03	WELL2A	6771.096547	5.207880675	2371.294117	2048.543827
2015-02-02	WELL2A	6449.461138	5.207880675	2355.700745	2048.543827
2015-03-04	WELL2A	6557.731299	5.203452895	2229.408068	2048.543827
2015-04-03	WELL2A	6303.544368	8.696804291	2338.94562	2048.543827
2015-05-03	WELL2A	6392.977945	6.015268595	2355.109289	2048.543827
2015-06-02	WELL2A	6435.762045	6.015268595	2355.151893	2048.543827
2015-07-02	WELL2A	6424.660531	1.523786758	2372.019487	2048.543827
2015-08-01	WELL2A	6637.151198	0.018545758	2364.202926	2055.465692
2015-08-31	WELL2A	6246.476961	6.741850232	2346.974753	2055.465692
2015-09-30	WELL2A	6662.309719	6.741850232	2230.098188	2055.465692
2015-10-30	WELL2A	6239.318847	5.529574803	2368.326915	2055.465692
2015-11-29	WELL2A	6261.171416	4.837975732	2188.519645	2055.465692
2015-12-29	WELL2A	6466.043375	0.228958746	2351.327872	2055.465692
2016-01-28	WELL2A	6565.395199	0.228958746	2353.77241	1981.554395
2016-02-27	WELL2A	6207.174033	8.688715118	2370.022503	1981.554395
2016-03-28	WELL2A	6401.110783	8.688715118	2217.682483	1981.554395
2016-04-27	WELL2A	6241.571608	0.857362172	2181.614195	1981.554395
2016-05-27	WELL2A	6455.351128	0.057763548	2273.574391	1981.554395
2016-06-26	WELL2A	6726.260844	2.454595187	2261.062332	1981.554395
2016-07-26	WELL2A	6605.477161	5.883868515	2293.860308	1981.554395
2016-08-25	WELL2A	6187.586607	3.374871394	2257.84198	2015.078062
2016-09-24	WELL2A	6328.718187	3.374871394	2365.285472	2015.078062
2016-10-24	WELL2A	6752.515612	3.374871394	2362.871814	2015.078062
2016-11-23	WELL2A	6685.503667	3.374871394	2284.985731	2015.078062
2016-12-23	WELL2A	6590.081877	3.374871394	2250.590509	2015.078062
2017-01-22	WELL2A	6733.32895	8.917450316	2243.418434	2015.078062
2017-02-21	WELL2A	6808.146689	5.552955253	2217.163457	2004.596169
2017-03-23	WELL2A	6647.490481	1.352665801	2211.988296	2004.596169
2017-04-22	WELL2A	6631.824428	1.352665801	2273.095637	2004.596169
2017-05-22	WELL2A	6416.688112	1.296092401	2322.591875	2004.596169
2017-06-21	WELL2A	6523.992745	1.515369423	2295.091052	2004.596169
2017-07-21	WELL2A	6695.684765	1.515369423	2292.960318	2004.596169
2017-08-20	WELL2A	6636.404073	2.500213527	2186.157231	2004.596169
2017-09-19	WELL2A	6752.92292	2.500213527	2160.090263	1986.463822
2017-10-19	WELL2A	6741.200958	5.666077702	2180.982834	1986.463822
2017-11-18	WELL2A	6457.743369	24.35835746	2243.29579	1986.463822
2017-12-18	WELL2A	6788.047651	8.105492351	2157.324095	1986.463822
2018-01-17	WELL2A	6541.591276	20.88680715	2245.757852	1986.463822
2018-02-16	WELL2A	6179.47572	6.28362199	2196.130783	1986.463822
2018-03-18	WELL2A	6431.85697	19.93157919	2246.630191	1756.600641
2018-04-17	WELL2A	6565.841584	17.58561131	2206.23542	1756.600641
2018-05-17	WELL2A	6557.495137	15.07148765	2174.075052	1756.600641
2018-06-16	WELL2A	6525.000542	5.989818612	2371.936429	1756.600641
2018-07-16	WELL2A	6734.872644	8.153441012	2365.706731	1756.600641
2018-08-15	WELL2A	6229.258026	18.34441667	2278.236757	1756.600641
2018-09-14	WELL2A	6291.599517	12.29493152	2207.042311	1903.927497
2018-10-14	WELL2A	6235.321576	23.40415444	2235.079699	1903.927497
2018-11-13	WELL2A	6393.11217	20.56315263	2193.139923	1903.927497
2018-12-13	WELL2A	6266.784942	9.137328683	2250.936923	1903.927497
2011-02-01	WELL3				
2011-03-04	WELL3				
2011-04-04	WELL3				
2011-05-05	WELL3				
2011-06-05	WELL3				
2011-07-06	WELL3	8350.878569	32.10256647	2779.563033	
2011-08-06	WELL3	8353.436638	16.6972714	2766.493781	
2011-09-06	WELL3	7920.510933	40.31639188	2697.448109	
2011-10-07	WELL3	8244.556709	41.37875437	2936.654024	2210.509361
2011-11-07	WELL3	8236.895827	43.48446777	2783.738054	2210.509361
2011-12-08	WELL3	8318.776636	38.56575628	2764.693794	2210.509361
2012-01-08	WELL3	7638.276759	38.56575628	2822.774651	2210.509361
2012-02-08	WELL3	8212.046562	38.56575628	2741.794874	2210.509361
2012-03-10	WELL3	7861.906453	38.56575628	2695.600943	2210.509361
2012-04-10	WELL3	7760.229299	38.56575628	2830.946309	2163.012538
2012-05-11	WELL3	8126.395771	33.02888404	2927.542689	2163.012538
2012-06-11	WELL3	7638.91239	17.02269911	2719.981502	2163.012538
2012-07-12	WELL3	8343.561832	27.53168425	2699.521926	2163.012538
2012-08-12	WELL3	7917.377772	27.53168425	2764.641851	2163.012538
2012-09-12	WELL3	8201.147041	27.53168425	2832.092812	2163.012538
2012-10-13	WELL3	7946.215096	33.37394258	2763.431834	1983.595811
2012-11-13	WELL3	8248.834088	33.37394258	2857.826496	1983.595811
2012-12-14	WELL3	7760.367072	22.12092289	2934.826472	1983.595811
2013-01-13	WELL3	7912.033634	22.12092289	2663.767782	1983.595811
2013-02-12	WELL3	7762.881709	30.56102603	2711.756841	1983.595811
2013-03-14	WELL3	7861.904974	30.56102603	2831.021601	1983.595811
2013-04-13	WELL3	8088.23095	4.327073781	2832.672123	2070.091132
2013-05-13	WELL3	7829.27353	4.327073781	2663.604924	2070.091132
2013-06-12	WELL3	7883.427072	4.327073781	2672.856767	2070.091132
2013-07-12	WELL3	8303.906263	4.327073781	2898.686615	2070.091132
2013-08-11	WELL3	8094.84323	4.327073781	2880.415837	2070.091132
2013-09-10	WELL3	7860.154161	4.327073781	2853.853895	2070.091132
2013-10-10	WELL3	8377.042726	8.857577268	2756.894854	2052.083842
2013-11-09	WELL3	7749.927852	40.03633802	2935.002903	2052.083842
2013-12-09	WELL3	8126.160702	12.20150469	2761.398407	2052.083842
2014-01-08	WELL3	7911.031671	12.20150469	2911.617293	2052.083842
2014-02-07	WELL3	8000.116779	33.5100472	2914.540291	2052.083842
2014-03-09	WELL3	8356.72528	41.29518355	2774.49022	2052.083842
2014-04-08	WELL3	8108.321179	43.3031641	2925.606984	2015.809478
2014-05-08	WELL3	8307.990987	43.3031641	2728.456418	2015.809478
2014-06-07	WELL3	7961.023955	43.3031641	2690.690796	2015.809478
2014-07-07	WELL3	7922.310701	43.3031641	2860.057603	2015.809478
2014-08-06	WELL3	8233.66622	43.3031641	2675.643219	2015.809478
2014-09-05	WELL3	7943.568586	41.55060542	2937.883375	2015.809478
2014-10-05	WELL3	7863.296053	41.55060542	2693.409566	2015.809478
2014-11-04	WELL3	7644.866613	41.55060542	2723.467545	1827.885914
2014-12-04	WELL3	7818.001268	41.55060542	2871.620492	1827.885914
2015-01-03	WELL3	7698.857055	16.30571994	2845.13747	1827.885914
2015-02-02	WELL3	7632.917313	16.30571994	2681.106983	1827.885914
2015-03-04	WELL3	7811.671097	30.7516342	2775.831716	1827.885914
2015-04-03	WELL3	7893.571533	30.25121524	2803.584896	1827.885914
2015-05-03	WELL3	8251.808044	30.25121524	2694.29972	1827.885914
2015-06-02	WELL3	7659.712812	30.25121524	2852.290141	1900.89515
2015-07-02	WELL3	7621.723997	30.25121524	2807.8484	1900.89515
2015-08-01	WELL3	8076.893767	30.25121524	2706.051582	1900.89515
2015-08-31	WELL3	7911.456041	4.169621821	2848.761247	1900.89515
2015-09-30	WELL3	8046.85181	4.169621821	2814.352232	1900.89515
2015-10-30	WELL3	8212.076804	0.35882208	2876.470127	1900.89515
2015-11-29	WELL3	8109.890009	0.35882208	2921.569308	1739.998577
2015-12-29	WELL3	7812.415169	0.35882208	2764.124832	1739.998577
2016-01-28	WELL3	8279.885193	33.86832395	2852.472593	1739.998577
2016-02-27	WELL3	7980.782093	16.78336421	2803.260806	1739.998577
2016-03-28	WELL3	8089.088088	13.09064076	2700.939535	1739.998577
2016-04-27	WELL3	7839.330045	43.477529	2700.858933	1739.998577
2016-05-27	WELL3	8202.77789	13.33202121	2865.510499	1739.998577
2016-06-26	WELL3	8133.975037	42.28814474	2666.421546	1786.189051
2016-07-26	WELL3	7572.798421	72.41528707	2866.913265	1786.189051
2016-08-25	WELL3	7931.413783	54.92743545	2865.595967	1786.189051
2016-09-24	WELL3	8210.661353	65.78916614	2875.180229	1786.189051
2016-10-24	WELL3	7551.445205	89.76650996	2656.163594	1786.189051
2016-11-23	WELL3	8259.594753	82.96584159	2641.806783	1786.189051
2016-12-23	WELL3	8147.356185	142.335384	2702.960212	1621.104249
2017-01-22	WELL3	7697.430614	118.3017579	2876.366727	1621.104249
2017-02-21	WELL3	7883.638426	192.5942207	2636.025103	1621.104249
2017-03-23	WELL3	7762.081483	227.792982	2853.769277	1621.104249
2017-04-22	WELL3	8043.804968	194.279294	2623.830706	1621.104249
2017-05-22	WELL3	7559.543704	261.6045275	2785.982338	1621.104249
2017-06-21	WELL3	7356.148587	291.1018645	2566.571086	1621.104249
2017-07-21	WELL3	7865.136909	431.8244286	2558.651914	1746.127612
2017-08-20	WELL3	7639.293685	566.8162601	2631.645111	1746.127612
2017-09-19	WELL3	7331.670376	652.9109231	2554.274792	1746.127612
2017-10-19	WELL3	6838.614148	784.0420452	2587.483869	1746.127612
2017-11-18	WELL3	6879.791206	852.5298097	2513.912264	1746.127612
2017-12-18	WELL3	7022.983512	906.0456326	2537.166549	1746.127612
2018-01-17	WELL3	7095.374535	881.2724052	2444.09164	1649.808917
2018-02-16	WELL3	7445.604898	845.0976818	2458.585714	1649.808917
2018-03-18	WELL3	7399.6375	828.4351351	2560.382652	1649.808917
2018-04-17	WELL3	7315.205526	877.9215149	2553.10939	1649.808917
2018-05-17	WELL3	6811.54639	860.4245556	2529.943559	1649.808917
2018-06-16	WELL3	6898.482939	830.207393	2567.063689	1649.808917
2018-07-16	WELL3	7365.068636	896.0190098	2632.376092	1665.560483
2018-08-15	WELL3	7315.55039	870.7465486	2620.719287	1665.560483
2018-09-14	WELL3	7399.680634	868.7026204	2628.729584	1665.560483
2018-10-14	WELL3	7324.66786	904.1011968	2376.106519	1665.560483
2018-11-13	WELL3	7241.974232	846.8037913	2604.063541	1665.560483
2018-12-13	WELL3	6919.85354	911.8891539	2547.698091	1665.560483
2011-02-01	WELL3A				
2011-03-04	WELL3A				
2011-04-04	WELL3A				
2011-05-05	WELL3A				
2011-06-05	WELL3A				
2011-07-06	WELL3A	7724.354569	17.98382939	2877.073435	
2011-08-06	WELL3A	7743.198648	17.98382939	2680.941673	
2011-09-06	WELL3A	8164.639354	39.79690065	2865.919417	
2011-10-07	WELL3A	8377.39851	98.1995283	2670.953548	
2011-11-07	WELL3A	7608.49594	98.1995283	2875.701574	2132.834389
2011-12-08	WELL3A	8156.163623	98.1995283	2816.134851	2132.834389
2012-01-08	WELL3A	7898.062542	4.763545262	2890.879213	2132.834389
2012-02-08	WELL3A	8184.908738	4.763545262	2906.82852	2132.834389
2012-03-10	WELL3A	7823.900303	100.710515	2881.84451	2132.834389
2012-04-10	WELL3A	7944.769216	109.3095964	2693.437173	2132.834389
2012-05-11	WELL3A	7962.69753	109.3095964	2869.626392	2177.292636
2012-06-11	WELL3A	8042.975828	109.3095964	2844.735521	2177.292636
2012-07-12	WELL3A	8128.022196	109.3095964	2703.016625	2177.292636
2012-08-12	WELL3A	8273.088199	109.3095964	2774.989941	2177.292636
2012-09-12	WELL3A	8287.450145	150.3346582	2771.565152	2177.292636
2012-10-13	WELL3A	7585.064912	112.3219331	2822.749011	2177.292636
2012-11-13	WELL3A	7821.185648	225.2962272	2786.097778	2144.270577
2012-12-14	WELL3A	7883.316781	145.9873271	2649.531303	2144.270577
2013-01-13	WELL3A	8248.386885	76.51198777	2631.842438	2144.270577
2013-02-12	WELL3A	8089.297539	137.8068752	2607.236499	2144.270577
2013-03-14	WELL3A	7925.212564	39.80366483	2775.268224	2144.270577
2013-04-13	WELL3A	8135.440708	124.3106028	2721.13986	2144.270577
2013-05-13	WELL3A	8088.330282	346.3472061	2579.971726	1924.836135
2013-06-12	WELL3A	8099.36307	386.5735675	2774.930577	1924.836135
2013-07-12	WELL3A	7474.242914	184.5602351	2718.496569	1924.836135
2013-08-11	WELL3A	7729.682935	337.5346579	2793.666165	1924.836135
2013-09-10	WELL3A	7633.760596	167.6992805	2653.898638	1924.836135
2013-10-10	WELL3A	7456.151108	284.2868067	2626.542647	1924.836135
2013-11-09	WELL3A	7776.94808	203.9112958	2561.594533	1865.394869
2013-12-09	WELL3A	7709.097112	305.5130305	2576.514746	1865.394869
2014-01-08	WELL3A	7287.013943	199.3880975	2680.121609	1865.394869
2014-02-07	WELL3A	7916.701648	502.6417035	2689.277223	1865.394869
2014-03-09	WELL3A	7867.520994	374.4222317	2574.526747	1865.394869
2014-04-08	WELL3A	7686.216681	286.034007	2564.558148	1865.394869
2014-05-08	WELL3A	7271.381515	485.3956549	2562.628823	2027.236848
2014-06-07	WELL3A	7182.068915	604.2499151	2642.62835	2027.236848
2014-07-07	WELL3A	7419.249889	464.8625638	2492.869485	2027.236848
2014-08-06	WELL3A	7106.620981	513.2076704	2574.521506	2027.236848
2014-09-05	WELL3A	7132.3768	534.1537047	2651.774924	2027.236848
2014-10-05	WELL3A	7645.456971	812.100133	2577.091079	2027.236848
2014-11-04	WELL3A	7261.974723	593.0404106	2527.079702	2027.236848
2014-12-04	WELL3A	6988.75255	926.3692145	2528.36718	1872.473252
2015-01-03	WELL3A	6888.61203	933.8539796	2513.698108	1872.473252
2015-02-02	WELL3A	7267.665418	988.1442623	2376.981514	1872.473252
2015-03-04	WELL3A	6929.36883	991.1222654	2524.337798	1872.473252
2015-04-03	WELL3A	6892.420427	1007.132121	2474.75814	1872.473252
2015-05-03	WELL3A	6749.179181	978.2328824	2377.809192	1872.473252
2015-06-02	WELL3A	6986.001631	1246.605795	2480.744511	1872.473252
2015-07-02	WELL3A	6479.664764	1199.224891	2480.830605	1827.180758
2015-08-01	WELL3A	6746.637367	1357.211948	2351.45009	1827.180758
2015-08-31	WELL3A	6979.531381	1232.026353	2276.656711	1827.180758
2015-09-30	WELL3A	6477.630373	1414.546437	2392.552939	1827.180758
2015-10-30	WELL3A	6610.115128	1411.021627	2394.844859	1827.180758
2015-11-29	WELL3A	6483.644666	1333.116365	2427.544866	1827.180758
2015-12-29	WELL3A	6152.948603	1373.448539	2328.764474	1792.701272
2016-01-28	WELL3A	6790.208356	1422.697739	2315.353214	1792.701272
2016-02-27	WELL3A	6162.116309	1620.986972	2114.841832	1792.701272
2016-03-28	WELL3A	6009.175872	1695.312702	2356.437845	1792.701272
2016-04-27	WELL3A	6588.306179	1601.937398	2318.2887	1792.701272
2016-05-27	WELL3A	6275.384964	1589.650639	2291.655087	1792.701272
2016-06-26	WELL3A	6066.413223	1705.61698	2273.575209	1792.701272
2016-07-26	WELL3A	5807.074105	1860.722592	2255.327942	1700.536514
2016-08-25	WELL3A	5778.849151	1979.788827	2252.847216	1700.536514
2016-09-24	WELL3A	6257.399525	1991.162393	2138.490053	1700.536514
2016-10-24	WELL3A	5732.004663	2148.592046	2168.36432	1700.536514
2016-11-23	WELL3A	6189.650078	2001.261241	1968.012453	1700.536514
2016-12-23	WELL3A	5785.090631	2372.70008	1960.369064	1700.536514
2017-01-22	WELL3A	5997.645835	2189.643602	1876.334473	1742.144926
2017-02-21	WELL3A	5542.83747	2299.003253	1861.404673	1742.144926
2017-03-23	WELL3A	5476.660729	2558.975019	1889.917157	1742.144926
2017-04-22	WELL3A	5299.145081	2665.689117	1786.620411	1742.144926
2017-05-22	WELL3A	5131.768256	2807.396763	1829.541555	1742.144926
2017-06-21	WELL3A	5128.50517	2715.003483	1899.643213	1742.144926
2017-07-21	WELL3A	4869.738282	2899.997326	1805.080244	1742.144926
2017-08-20	WELL3A	4916.381676	3015.582817	1745.723426	1732.945912
2017-09-19	WELL3A	5007.047733	2930.118169	1748.691032	1732.945912
2017-10-19	WELL3A	4748.780212	2989.635115	1759.157596	1732.945912
2017-11-18	WELL3A	5142.810699	3212.639994	1680.271186	1732.945912
2017-12-18	WELL3A	5306.639309	3043.732109	1594.979957	1732.945912
2018-01-17	WELL3A	5150.349061	3010.954676	1666.312303	1732.945912
2018-02-16	WELL3A	4787.803142	3173.213852	1609.956457	1605.700096
2018-03-18	WELL3A	4825.459191	3008.988353	1742.399095	1605.700096
2018-04-17	WELL3A	5037.309193	3166.314645	1628.168571	1605.700096
2018-05-17	WELL3A	5229.402414	3181.66592	1849.077036	1605.700096
2018-06-16	WELL3A	5096.722222	3242.285098	1676.863532	1605.700096
2018-07-16	WELL3A	4676.43147	3033.650217	1791.918669	1605.700096
2018-08-15	WELL3A	4595.720404	3206.317604	1674.224281	1651.47338
2018-09-14	WELL3A	4558.585937	3170.325332	1778.882571	1651.47338
2018-10-14	WELL3A	5253.266128	3097.697826	1658.355179	1651.47338
2018-11-13	WELL3A	5204.796346	3032.536804	1732.899914	1651.47338
2018-12-13	WELL3A	4946.054071	3125.298266	1842.923066	1651.47338
2011-02-01	WELL4	8280.550662	56.49113457	2795.228588	2099.967864
2011-03-04	WELL4	7829.818046	4.138146393	2757.570995	2099.967864
2011-04-04	WELL4	8223.475231	20.49213248	2782.917414	2099.967864
2011-05-05	WELL4	7920.414343	20.49213248	2864.713814	2099.967864
2011-06-05	WELL4	7983.917399	1.726001553	2805.57051	2099.967864
2011-07-06	WELL4	8301.178578	1.726001553	2663.353339	2099.967864
2011-08-06	WELL4	8320.739393	1.726001553	2701.289057	2099.967864
2011-09-06	WELL4	7964.061374	33.00325262	2823.069697	2051.32359
2011-10-07	WELL4	8280.429741	58.97453844	2811.890196	2051.32359
2011-11-07	WELL4	7863.161582	11.13941248	2717.264735	2051.32359
2011-12-08	WELL4	7784.181292	72.82709249	2873.778445	2051.32359
2012-01-08	WELL4	7847.731617	72.82709249	2751.112417	2051.32359
2012-02-08	WELL4	7657.318743	52.02128784	2935.519186	2051.32359
2012-03-10	WELL4	8379.753596	52.02128784	2906.554262	2143.545964
2012-04-10	WELL4	8312.364564	52.02128784	2875.839791	2143.545964
2012-05-11	WELL4	8266.161678	29.95932793	2883.551993	2143.545964
2012-06-11	WELL4	8364.695894	29.95932793	2809.165557	2143.545964
2012-07-12	WELL4	8085.790813	29.95932793	2922.40437	2143.545964
2012-08-12	WELL4	8120.300404	32.84410779	2919.271975	2143.545964
2012-09-12	WELL4	7650.579462	58.06729605	2745.341885	2168.941018
2012-10-13	WELL4	7687.250696	69.88659628	2886.603633	2168.941018
2012-11-13	WELL4	7694.994067	22.46600268	2881.735368	2168.941018
2012-12-14	WELL4	8198.523474	26.24324319	2714.301135	2168.941018
2013-01-13	WELL4	7823.607942	56.6510713	2822.236873	2168.941018
2013-02-12	WELL4	8208.924362	14.89019256	2698.679245	2168.941018
2013-03-14	WELL4	7755.450961	14.89019256	2797.158208	2045.2385
2013-04-13	WELL4	8220.492121	41.71976727	2917.206752	2045.2385
2013-05-13	WELL4	8017.363078	52.24702185	2712.766458	2045.2385
2013-06-12	WELL4	7919.803617	0.498371365	2703.649712	2045.2385
2013-07-12	WELL4	8081.720076	41.07620235	2697.817516	2045.2385
2013-08-11	WELL4	7700.97446	41.07620235	2787.950735	2045.2385
2013-09-10	WELL4	7735.667372	41.07620235	2762.019744	1980.114323
2013-10-10	WELL4	8093.333906	19.80839381	2704.434732	1980.114323
2013-11-09	WELL4	8181.685336	47.88500058	2718.449506	1980.114323
2013-12-09	WELL4	7829.899252	0.228844582	2850.53829	1980.114323
2014-01-08	WELL4	8124.711432	44.34648014	2754.952454	1980.114323
2014-02-07	WELL4	8329.866644	44.34648014	2712.294681	1980.114323
2014-03-09	WELL4	7754.009221	44.34648014	2702.319932	2050.984178
2014-04-08	WELL4	8219.258667	44.34648014	2801.391716	2050.984178
2014-05-08	WELL4	7986.047398	44.34648014	2909.411595	2050.984178
2014-06-07	WELL4	7962.758586	44.34648014	2769.363479	2050.984178
2014-07-07	WELL4	7912.756454	52.15383597	2680.999509	2050.984178
